"gene","ID","Name"
"TNFRSF8","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"CSF3","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"GATA3","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"GSTP1","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"IFNA2","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"NFKBIA","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"PTPN1","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"PVT1","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"REL","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"CFLAR","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"MTHFD2","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"UGT1A1","C1334968","Nodular Lymphocyte Predominant Hodgkin Lymphoma"
"CD36","C0024530","Malaria"
"CISH","C0024530","Malaria"
"CR1","C0024530","Malaria"
"CRP","C0024530","Malaria"
"FCGR2A","C0024530","Malaria"
"FCGR2B","C0024530","Malaria"
"ACKR1","C0024530","Malaria"
"G6PD","C0024530","Malaria"
"GYPA","C0024530","Malaria"
"GYPB","C0024530","Malaria"
"GYPC","C0024530","Malaria"
"HBB","C0024530","Malaria"
"HP","C0024530","Malaria"
"ICAM1","C0024530","Malaria"
"LTBR","C0024530","Malaria"
"NOS2","C0024530","Malaria"
"SLC4A1","C0024530","Malaria"
"TNF","C0024530","Malaria"
"TIRAP","C0024530","Malaria"
"NCR3","C0024530","Malaria"
"CD36","C1318973","Staphylococcus aureus infection"
"CSF3","C1318973","Staphylococcus aureus infection"
"ACE","C1318973","Staphylococcus aureus infection"
"CXCL8","C1318973","Staphylococcus aureus infection"
"TLR2","C1318973","Staphylococcus aureus infection"
"CD36","C1842090","Platelet Glycoprotein IV Deficiency"
"SCARB1","C0019196","Hepatitis C"
"CD81","C0019196","Hepatitis C"
"CCR5","C0019196","Hepatitis C"
"CYP2A6","C0019196","Hepatitis C"
"CYP3A4","C0019196","Hepatitis C"
"HFE","C0019196","Hepatitis C"
"IFNA2","C0019196","Hepatitis C"
"IFNG","C0019196","Hepatitis C"
"LOX","C0019196","Hepatitis C"
"LOXL2","C0019196","Hepatitis C"
"LPL","C0019196","Hepatitis C"
"OPRM1","C0019196","Hepatitis C"
"PTPRC","C0019196","Hepatitis C"
"DDX58","C0019196","Hepatitis C"
"IFNL3","C0019196","Hepatitis C"
"SCARB2","C0751779","Action Myoclonus-Renal Failure Syndrome"
"CHD2","C0751779","Action Myoclonus-Renal Failure Syndrome"
"ATN1","C0751779","Action Myoclonus-Renal Failure Syndrome"
"KCNC1","C0751779","Action Myoclonus-Renal Failure Syndrome"
"NEU1","C0751779","Action Myoclonus-Renal Failure Syndrome"
"SERPINI1","C0751779","Action Myoclonus-Renal Failure Syndrome"
"PRNP","C0751779","Action Myoclonus-Renal Failure Syndrome"
"TSC1","C0751779","Action Myoclonus-Renal Failure Syndrome"
"EPM2A","C0751779","Action Myoclonus-Renal Failure Syndrome"
"GOSR2","C0751779","Action Myoclonus-Renal Failure Syndrome"
"CERS1","C0751779","Action Myoclonus-Renal Failure Syndrome"
"AFG3L2","C0751779","Action Myoclonus-Renal Failure Syndrome"
"SACS","C0751779","Action Myoclonus-Renal Failure Syndrome"
"CLN6","C0751779","Action Myoclonus-Renal Failure Syndrome"
"PRDM8","C0751779","Action Myoclonus-Renal Failure Syndrome"
"TBC1D24","C0751779","Action Myoclonus-Renal Failure Syndrome"
"LMNB2","C0751779","Action Myoclonus-Renal Failure Syndrome"
"NHLRC1","C0751779","Action Myoclonus-Renal Failure Syndrome"
"SCARB2","C0751785","Unverricht-Lundborg Syndrome"
"CSTB","C0751785","Unverricht-Lundborg Syndrome"
"PRICKLE1","C0751785","Unverricht-Lundborg Syndrome"
"SCARB2","C1961835","Gaucher Disease, Type 1"
"CHIT1","C1961835","Gaucher Disease, Type 1"
"ACE","C1961835","Gaucher Disease, Type 1"
"GBA","C1961835","Gaucher Disease, Type 1"
"SNCA","C1961835","Gaucher Disease, Type 1"
"ENTPD1","C3810289","SPASTIC PARAPLEGIA 64, AUTOSOMAL RECESSIVE"
"ENTPD6","C0036631","Seminoma"
"FGFR3","C0036631","Seminoma"
"HRAS","C0036631","Seminoma"
"KIT","C0036631","Seminoma"
"STK10","C0036631","Seminoma"
"STK11","C0036631","Seminoma"
"CD40","C0272236","Hyperimmunoglobulin M syndrome"
"UNG","C0272236","Hyperimmunoglobulin M syndrome"
"AICDA","C0272236","Hyperimmunoglobulin M syndrome"
"CD40","C1720956","Hyper-IgM Immunodeficiency Syndrome, Type 2"
"UNG","C1720956","Hyper-IgM Immunodeficiency Syndrome, Type 2"
"AICDA","C1720956","Hyper-IgM Immunodeficiency Syndrome, Type 2"
"CD40","C1720957","Hyper-IgM Immunodeficiency Syndrome, Type 3"
"UNG","C1720957","Hyper-IgM Immunodeficiency Syndrome, Type 3"
"AICDA","C1720957","Hyper-IgM Immunodeficiency Syndrome, Type 3"
"CD40","C1720958","Hyper-IgM Immunodeficiency Syndrome, Type 5"
"UNG","C1720958","Hyper-IgM Immunodeficiency Syndrome, Type 5"
"AICDA","C1720958","Hyper-IgM Immunodeficiency Syndrome, Type 5"
"CD40LG","C0398689","Hyper-IgM Immunodeficiency Syndrome, Type 1"
"CD59","C2676767","CD59 Deficiency"
"CD69","C0003864","Arthritis"
"COL2A1","C0003864","Arthritis"
"COPA","C0003864","Arthritis"
"HP","C0003864","Arthritis"
"ZFP36","C0003864","Arthritis"
"CD69","C0162323","Polyarthritis"
"COL2A1","C0162323","Polyarthritis"
"COPA","C0162323","Polyarthritis"
"HP","C0162323","Polyarthritis"
"ZFP36","C0162323","Polyarthritis"
"CD79A","C1832241","Agammaglobulinemia, non-Bruton type"
"CD79B","C1832241","Agammaglobulinemia, non-Bruton type"
"IGHM","C1832241","Agammaglobulinemia, non-Bruton type"
"IGLL1","C1832241","Agammaglobulinemia, non-Bruton type"
"PIK3R1","C1832241","Agammaglobulinemia, non-Bruton type"
"TCF3","C1832241","Agammaglobulinemia, non-Bruton type"
"BLNK","C1832241","Agammaglobulinemia, non-Bruton type"
"LRRC8A","C1832241","Agammaglobulinemia, non-Bruton type"
"CD79B","C3150207","AGAMMAGLOBULINEMIA 6, AUTOSOMAL RECESSIVE"
"CD151","C0014527","Epidermolysis Bullosa"
"COL7A1","C0014527","Epidermolysis Bullosa"
"COL17A1","C0014527","Epidermolysis Bullosa"
"DSP","C0014527","Epidermolysis Bullosa"
"ITGA6","C0014527","Epidermolysis Bullosa"
"ITGA3","C0014527","Epidermolysis Bullosa"
"ITGB4","C0014527","Epidermolysis Bullosa"
"JUP","C0014527","Epidermolysis Bullosa"
"KRT5","C0014527","Epidermolysis Bullosa"
"KRT14","C0014527","Epidermolysis Bullosa"
"LAMA3","C0014527","Epidermolysis Bullosa"
"LAMB3","C0014527","Epidermolysis Bullosa"
"LAMC2","C0014527","Epidermolysis Bullosa"
"MMP1","C0014527","Epidermolysis Bullosa"
"PKP1","C0014527","Epidermolysis Bullosa"
"PLEC","C0014527","Epidermolysis Bullosa"
"TGM5","C0014527","Epidermolysis Bullosa"
"EXPH5","C0014527","Epidermolysis Bullosa"
"KLHL24","C0014527","Epidermolysis Bullosa"
"FERMT1","C0014527","Epidermolysis Bullosa"
"CD151","C1836823","Nephropathy with Pretibial Epidermolysis Bullosa and Deafness"
"CDK1","C1306067","Drug-induced paranoid state"
"COMT","C1306067","Drug-induced paranoid state"
"DBH","C1306067","Drug-induced paranoid state"
"LRBA","C3553512","IMMUNODEFICIENCY, COMMON VARIABLE, 8, WITH AUTOIMMUNITY"
"CDC6","C1868684","EAR, PATELLA, SHORT STATURE SYNDROME"
"ORC1","C1868684","EAR, PATELLA, SHORT STATURE SYNDROME"
"ORC4","C1868684","EAR, PATELLA, SHORT STATURE SYNDROME"
"CDC45","C1868684","EAR, PATELLA, SHORT STATURE SYNDROME"
"ORC6","C1868684","EAR, PATELLA, SHORT STATURE SYNDROME"
"GMNN","C1868684","EAR, PATELLA, SHORT STATURE SYNDROME"
"CDT1","C1868684","EAR, PATELLA, SHORT STATURE SYNDROME"
"CDC6","C3151126","MEIER-GORLIN SYNDROME 5"
"CDC42","C0750887","Adrenal Cancer"
"CDKN2A","C0750887","Adrenal Cancer"
"CTNNB1","C0750887","Adrenal Cancer"
"GNAS","C0750887","Adrenal Cancer"
"GNRH1","C0750887","Adrenal Cancer"
"GNRHR","C0750887","Adrenal Cancer"
"PRKACA","C0750887","Adrenal Cancer"
"PTGS2","C0750887","Adrenal Cancer"
"RB1","C0750887","Adrenal Cancer"
"TP53","C0750887","Adrenal Cancer"
"TSHR","C0750887","Adrenal Cancer"
"CDC42","C4225222","TAKENOUCHI-KOSAKI SYNDROME"
"CDH1","C1861536","Blepharo-cheilo-dontic syndrome"
"CTNND1","C1861536","Blepharo-cheilo-dontic syndrome"
"CDH1","C3149287","GASTRIC CANCER, FAMILIAL DIFFUSE, AND CLEFT LIP WITH OR WITHOUT CLEFT PALATE"
"CDH1","C3549742","Breast cancer, lobular"
"CDH3","C1832162","HYPOTRICHOSIS, CONGENITAL, WITH JUVENILE MACULAR DYSTROPHY"
"CDH3","C1857041","Ectodermal dysplasia, ectrodactyly, and macular dystrophy"
"CDH11","C0809936","Branchio-skeleto-genital syndrome"
"CDH13","C0004763","Barrett Esophagus"
"CYP26A1","C0004763","Barrett Esophagus"
"GAST","C0004763","Barrett Esophagus"
"HGF","C0004763","Barrett Esophagus"
"CXCL8","C0004763","Barrett Esophagus"
"MCL1","C0004763","Barrett Esophagus"
"MSR1","C0004763","Barrett Esophagus"
"PPARG","C0004763","Barrett Esophagus"
"PTGS2","C0004763","Barrett Esophagus"
"RELA","C0004763","Barrett Esophagus"
"SLC9A1","C0004763","Barrett Esophagus"
"SST","C0004763","Barrett Esophagus"
"NR1I2","C0004763","Barrett Esophagus"
"ASCC1","C0004763","Barrett Esophagus"
"RPRM","C0004763","Barrett Esophagus"
"CTHRC1","C0004763","Barrett Esophagus"
"CDH13","C1258085","Barrett Epithelium"
"CYP26A1","C1258085","Barrett Epithelium"
"GAST","C1258085","Barrett Epithelium"
"HGF","C1258085","Barrett Epithelium"
"CXCL8","C1258085","Barrett Epithelium"
"MCL1","C1258085","Barrett Epithelium"
"MSR1","C1258085","Barrett Epithelium"
"PPARG","C1258085","Barrett Epithelium"
"PTGS2","C1258085","Barrett Epithelium"
"RELA","C1258085","Barrett Epithelium"
"SLC9A1","C1258085","Barrett Epithelium"
"SST","C1258085","Barrett Epithelium"
"NR1I2","C1258085","Barrett Epithelium"
"ASCC1","C1258085","Barrett Epithelium"
"RPRM","C1258085","Barrett Epithelium"
"CTHRC1","C1258085","Barrett Epithelium"
"CDH15","C2675488","Mental Retardation, Autosomal Dominant 3"
"CDH17","C0264423","Asthma, Occupational"
"PLA2G4A","C0264423","Asthma, Occupational"
"PRKCA","C0264423","Asthma, Occupational"
"PRKD1","C0264423","Asthma, Occupational"
"PTGS1","C0264423","Asthma, Occupational"
"PTGS2","C0264423","Asthma, Occupational"
"TGFB1","C0264423","Asthma, Occupational"
"TNF","C0264423","Asthma, Occupational"
"HERC2","C0264423","Asthma, Occupational"
"TENM3","C0264423","Asthma, Occupational"
"CDH17","C1839839","MAJOR AFFECTIVE DISORDER 2"
"DAO","C1839839","MAJOR AFFECTIVE DISORDER 2"
"ACE","C1839839","MAJOR AFFECTIVE DISORDER 2"
"DDC","C1839839","MAJOR AFFECTIVE DISORDER 2"
"ITGA9","C1839839","MAJOR AFFECTIVE DISORDER 2"
"KCNQ2","C1839839","MAJOR AFFECTIVE DISORDER 2"
"PTPA","C1839839","MAJOR AFFECTIVE DISORDER 2"
"PRKCZ","C1839839","MAJOR AFFECTIVE DISORDER 2"
"FZD4","C1839839","MAJOR AFFECTIVE DISORDER 2"
"MAGI1","C1839839","MAJOR AFFECTIVE DISORDER 2"
"MAGI2","C1839839","MAJOR AFFECTIVE DISORDER 2"
"HMGXB4","C1839839","MAJOR AFFECTIVE DISORDER 2"
"TOM1","C1839839","MAJOR AFFECTIVE DISORDER 2"
"MLC1","C1839839","MAJOR AFFECTIVE DISORDER 2"
"CUX2","C1839839","MAJOR AFFECTIVE DISORDER 2"
"IMPACT","C1839839","MAJOR AFFECTIVE DISORDER 2"
"GPRC5D","C1839839","MAJOR AFFECTIVE DISORDER 2"
"PHETA1","C1839839","MAJOR AFFECTIVE DISORDER 2"
"CDK2","C1332201","Adult Diffuse Large B-Cell Lymphoma"
"EZH2","C1332201","Adult Diffuse Large B-Cell Lymphoma"
"JAK2","C1332201","Adult Diffuse Large B-Cell Lymphoma"
"CD274","C1332201","Adult Diffuse Large B-Cell Lymphoma"
"PRDM11","C1332201","Adult Diffuse Large B-Cell Lymphoma"
"CDK2","C1332967","Childhood Diffuse Large B-Cell Lymphoma"
"EZH2","C1332967","Childhood Diffuse Large B-Cell Lymphoma"
"JAK2","C1332967","Childhood Diffuse Large B-Cell Lymphoma"
"CD274","C1332967","Childhood Diffuse Large B-Cell Lymphoma"
"PRDM11","C1332967","Childhood Diffuse Large B-Cell Lymphoma"
"CDK4","C0023827","liposarcoma"
"CDK6","C0023827","liposarcoma"
"FASN","C0023827","liposarcoma"
"NF1","C0023827","liposarcoma"
"YEATS4","C0023827","liposarcoma"
"FRS2","C0023827","liposarcoma"
"CDK4","C0205824","Liposarcoma, Dedifferentiated"
"FASN","C0205824","Liposarcoma, Dedifferentiated"
"MDM2","C0205824","Liposarcoma, Dedifferentiated"
"NF1","C0205824","Liposarcoma, Dedifferentiated"
"YEATS4","C0205824","Liposarcoma, Dedifferentiated"
"HMGA2","C0205824","Liposarcoma, Dedifferentiated"
"CDK4","C0205825","Liposarcoma, Pleomorphic"
"FASN","C0205825","Liposarcoma, Pleomorphic"
"NF1","C0205825","Liposarcoma, Pleomorphic"
"YEATS4","C0205825","Liposarcoma, Pleomorphic"
"CDK4","C0751887","Medullary Neoplasms"
"CDK6","C0751887","Medullary Neoplasms"
"CDKN2A","C0751887","Medullary Neoplasms"
"PPM1D","C0751887","Medullary Neoplasms"
"CDK4","C1370889","Liposarcoma, well differentiated"
"MDM2","C1370889","Liposarcoma, well differentiated"
"HMGA2","C1370889","Liposarcoma, well differentiated"
"CDK4","C2314896","Familial Atypical Mole Melanoma Syndrome"
"CDKN2A","C2314896","Familial Atypical Mole Melanoma Syndrome"
"CDKN2B","C2314896","Familial Atypical Mole Melanoma Syndrome"
"CDKN2D","C2314896","Familial Atypical Mole Melanoma Syndrome"
"MC1R","C2314896","Familial Atypical Mole Melanoma Syndrome"
"MGMT","C2314896","Familial Atypical Mole Melanoma Syndrome"
"MITF","C2314896","Familial Atypical Mole Melanoma Syndrome"
"PTEN","C2314896","Familial Atypical Mole Melanoma Syndrome"
"TERT","C2314896","Familial Atypical Mole Melanoma Syndrome"
"BAP1","C2314896","Familial Atypical Mole Melanoma Syndrome"
"POT1","C2314896","Familial Atypical Mole Melanoma Syndrome"
"TERF2IP","C2314896","Familial Atypical Mole Melanoma Syndrome"
"ACD","C2314896","Familial Atypical Mole Melanoma Syndrome"
"CDK5","C4225359","LISSENCEPHALY 7 WITH CEREBELLAR HYPOPLASIA"
"CDK6","C3711387","Autosomal Recessive Primary Microcephaly"
"PHC1","C3711387","Autosomal Recessive Primary Microcephaly"
"STIL","C3711387","Autosomal Recessive Primary Microcephaly"
"TAF13","C3711387","Autosomal Recessive Primary Microcephaly"
"COPB2","C3711387","Autosomal Recessive Primary Microcephaly"
"CEP135","C3711387","Autosomal Recessive Primary Microcephaly"
"KIF14","C3711387","Autosomal Recessive Primary Microcephaly"
"CIT","C3711387","Autosomal Recessive Primary Microcephaly"
"CEP152","C3711387","Autosomal Recessive Primary Microcephaly"
"ANKLE2","C3711387","Autosomal Recessive Primary Microcephaly"
"PYCR2","C3711387","Autosomal Recessive Primary Microcephaly"
"CDK5RAP2","C3711387","Autosomal Recessive Primary Microcephaly"
"CENPJ","C3711387","Autosomal Recessive Primary Microcephaly"
"KNL1","C3711387","Autosomal Recessive Primary Microcephaly"
"MCPH1","C3711387","Autosomal Recessive Primary Microcephaly"
"CEP63","C3711387","Autosomal Recessive Primary Microcephaly"
"MFSD2A","C3711387","Autosomal Recessive Primary Microcephaly"
"SASS6","C3711387","Autosomal Recessive Primary Microcephaly"
"ASPM","C3711387","Autosomal Recessive Primary Microcephaly"
"WDR62","C3711387","Autosomal Recessive Primary Microcephaly"
"CDK6","C4015156","MICROCEPHALY 12, PRIMARY, AUTOSOMAL RECESSIVE"
"CDKN1A","C0025267","Multiple Endocrine Neoplasia Type 1"
"CDKN1B","C0025267","Multiple Endocrine Neoplasia Type 1"
"CDKN2B","C0025267","Multiple Endocrine Neoplasia Type 1"
"CDKN2C","C0025267","Multiple Endocrine Neoplasia Type 1"
"MEN1","C0025267","Multiple Endocrine Neoplasia Type 1"
"CDKN1B","C0262587","Parathyroid Adenoma"
"CTNNB1","C0262587","Parathyroid Adenoma"
"MEN1","C0262587","Parathyroid Adenoma"
"CDC73","C0262587","Parathyroid Adenoma"
"CDKN1B","C1336005","Small Intestinal Neuroendocrine Neoplasm"
"CDKN1B","C1970712","Multiple Endocrine Neoplasia, Type IV"
"CDKN1C","C0004903","Beckwith-Wiedemann Syndrome"
"IGF2","C0004903","Beckwith-Wiedemann Syndrome"
"KCNQ1","C0004903","Beckwith-Wiedemann Syndrome"
"KCNQ1OT1","C0004903","Beckwith-Wiedemann Syndrome"
"NSD1","C0004903","Beckwith-Wiedemann Syndrome"
"H19","C0004903","Beckwith-Wiedemann Syndrome"
"H19-ICR","C0004903","Beckwith-Wiedemann Syndrome"
"CDKN1C","C0014173","Endometrial Hyperplasia"
"CSRP1","C0014173","Endometrial Hyperplasia"
"DDX1","C0014173","Endometrial Hyperplasia"
"CELSR2","C0014173","Endometrial Hyperplasia"
"PTEN","C0014173","Endometrial Hyperplasia"
"CDKN1C","C0175693","Russell-Silver syndrome"
"CSH1","C0175693","Russell-Silver syndrome"
"GH2","C0175693","Russell-Silver syndrome"
"IGF1","C0175693","Russell-Silver syndrome"
"IGF1R","C0175693","Russell-Silver syndrome"
"IGF2","C0175693","Russell-Silver syndrome"
"IGFBP1","C0175693","Russell-Silver syndrome"
"IGFBP3","C0175693","Russell-Silver syndrome"
"FOXP2","C0175693","Russell-Silver syndrome"
"H19","C0175693","Russell-Silver syndrome"
"CDKN1C","C0349578","Complex Endometrial Hyperplasia"
"CSRP1","C0349578","Complex Endometrial Hyperplasia"
"DDX1","C0349578","Complex Endometrial Hyperplasia"
"CELSR2","C0349578","Complex Endometrial Hyperplasia"
"PTEN","C0349578","Complex Endometrial Hyperplasia"
"CDKN1C","C0349579","Atypical Endometrial Hyperplasia"
"CSRP1","C0349579","Atypical Endometrial Hyperplasia"
"DDX1","C0349579","Atypical Endometrial Hyperplasia"
"CELSR2","C0349579","Atypical Endometrial Hyperplasia"
"PTEN","C0349579","Atypical Endometrial Hyperplasia"
"CDKN1C","C0456483","Simple Endometrial Hyperplasia"
"CSRP1","C0456483","Simple Endometrial Hyperplasia"
"DDX1","C0456483","Simple Endometrial Hyperplasia"
"CELSR2","C0456483","Simple Endometrial Hyperplasia"
"PTEN","C0456483","Simple Endometrial Hyperplasia"
"CDKN1C","C1846009","Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies"
"CDKN1C","C1859977","Adrenal Hypoplasia, Cytomegalic Type"
"CDKN2A","C0005426","Biliary Tract Neoplasm"
"ELF3","C0005426","Biliary Tract Neoplasm"
"ERBB2","C0005426","Biliary Tract Neoplasm"
"IDH1","C0005426","Biliary Tract Neoplasm"
"IDH2","C0005426","Biliary Tract Neoplasm"
"PRKACB","C0005426","Biliary Tract Neoplasm"
"CDKN2A","C0013403","Dysplastic Nevus Syndrome"
"PTEN","C0013403","Dysplastic Nevus Syndrome"
"CDKN2A","C0017601","Glaucoma"
"CDKN2B","C0017601","Glaucoma"
"LTBP2","C0017601","Glaucoma"
"MYLK","C0017601","Glaucoma"
"TGFB2","C0017601","Glaucoma"
"SLC4A4","C0017601","Glaucoma"
"TDRD7","C0017601","Glaucoma"
"CDKN2A","C0022783","Vulvar Lichen Sclerosus"
"TP53","C0022783","Vulvar Lichen Sclerosus"
"CDKN2A","C0040100","Thymoma"
"CYLD","C0040100","Thymoma"
"TP53","C0040100","Thymoma"
"BAP1","C0040100","Thymoma"
"PBRM1","C0040100","Thymoma"
"CDKN2A","C0085390","Li-Fraumeni Syndrome"
"MDM2","C0085390","Li-Fraumeni Syndrome"
"TP53","C0085390","Li-Fraumeni Syndrome"
"CHEK2","C0085390","Li-Fraumeni Syndrome"
"CDKN2A","C0205747","Familial Atypical Multiple Mole-Melanoma"
"CDKN2A","C0205969","Thymic Carcinoma"
"CYLD","C0205969","Thymic Carcinoma"
"HRAS","C0205969","Thymic Carcinoma"
"KIT","C0205969","Thymic Carcinoma"
"TP53","C0205969","Thymic Carcinoma"
"BAP1","C0205969","Thymic Carcinoma"
"PBRM1","C0205969","Thymic Carcinoma"
"CDKN2A","C0279628","Adenocarcinoma Of Esophagus"
"DOCK2","C0279628","Adenocarcinoma Of Esophagus"
"SMAD4","C0279628","Adenocarcinoma Of Esophagus"
"NELL1","C0279628","Adenocarcinoma Of Esophagus"
"PIK3CA","C0279628","Adenocarcinoma Of Esophagus"
"PTGS2","C0279628","Adenocarcinoma Of Esophagus"
"TLR4","C0279628","Adenocarcinoma Of Esophagus"
"TP53","C0279628","Adenocarcinoma Of Esophagus"
"ARID1A","C0279628","Adenocarcinoma Of Esophagus"
"ELMO1","C0279628","Adenocarcinoma Of Esophagus"
"SPART","C0279628","Adenocarcinoma Of Esophagus"
"CRTC1","C0279628","Adenocarcinoma Of Esophagus"
"FOXP1","C0279628","Adenocarcinoma Of Esophagus"
"BARX1","C0279628","Adenocarcinoma Of Esophagus"
"CDKN2A","C0751569","Genitourinary Cancer"
"TP53","C0751569","Genitourinary Cancer"
"WNT7A","C0751569","Genitourinary Cancer"
"CDKN2A","C0751689","Peripheral Nerve Sheath Neoplasm"
"NF1","C0751689","Peripheral Nerve Sheath Neoplasm"
"EED","C0751689","Peripheral Nerve Sheath Neoplasm"
"SUZ12","C0751689","Peripheral Nerve Sheath Neoplasm"
"FOXR2","C0751689","Peripheral Nerve Sheath Neoplasm"
"CDKN2A","C0751691","Perineurioma"
"NF1","C0751691","Perineurioma"
"EED","C0751691","Perineurioma"
"SUZ12","C0751691","Perineurioma"
"FOXR2","C0751691","Perineurioma"
"CDKN2A","C1297882","Partial Trisomy"
"CDKN2A","C1512419","Hereditary Melanoma"
"CDKN2A","C1835042","Melanoma astrocytoma syndrome"
"CDKN2A","C1838547","MELANOMA-PANCREATIC CANCER SYNDROME"
"CDKN2A","C2930745","Partial Monosomy"
"RAD51D","C2930745","Partial Monosomy"
"CDKN3","C2676033","Hepatoblastoma Caused By Somatic Mutation"
"MET","C2676033","Hepatoblastoma Caused By Somatic Mutation"
"PIK3CA","C2676033","Hepatoblastoma Caused By Somatic Mutation"
"AXIN1","C2676033","Hepatoblastoma Caused By Somatic Mutation"
"MTUS1","C2676033","Hepatoblastoma Caused By Somatic Mutation"
"CDSN","C1840299","Hypotrichosis Simplex of Scalp"
"KRT74","C1840299","Hypotrichosis Simplex of Scalp"
"CEBPA","C0751366","Radiation-Induced Cancer"
"CD274","C0751366","Radiation-Induced Cancer"
"CEBPE","C0398593","Specific granule deficiency"
"SMARCD2","C0398593","Specific granule deficiency"
"CEBPE","C4479548","SPECIFIC GRANULE DEFICIENCY 2"
"SMARCD2","C4479548","SPECIFIC GRANULE DEFICIENCY 2"
"CECR","C0265493","Cat eye syndrome"
"CEL","C0149521","Pancreatitis, Chronic"
"CELP","C0149521","Pancreatitis, Chronic"
"CFTR","C0149521","Pancreatitis, Chronic"
"CPA1","C0149521","Pancreatitis, Chronic"
"PRSS1","C0149521","Pancreatitis, Chronic"
"PRSS2","C0149521","Pancreatitis, Chronic"
"PTHLH","C0149521","Pancreatitis, Chronic"
"SPINK1","C0149521","Pancreatitis, Chronic"
"CTRC","C0149521","Pancreatitis, Chronic"
"CEL","C1853297","MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8, WITH EXOCRINE DYSFUNCTION"
"CENPE","C4015080","MICROCEPHALY 13, PRIMARY, AUTOSOMAL RECESSIVE"
"CENPF","C1855705","Jejunal Atresia with Microcephaly and Ocular Anomalies"
"CETP","C3149462","HYPERALPHALIPOPROTEINEMIA 1"
"CFL1","C0038219","Status Dysraphicus"
"CHKA","C0038219","Status Dysraphicus"
"FGFR2","C0038219","Status Dysraphicus"
"MTHFR","C0038219","Status Dysraphicus"
"PAX3","C0038219","Status Dysraphicus"
"PCMT1","C0038219","Status Dysraphicus"
"PCYT1A","C0038219","Status Dysraphicus"
"PDGFRA","C0038219","Status Dysraphicus"
"PON1","C0038219","Status Dysraphicus"
"CCL2","C0038219","Status Dysraphicus"
"TXN2","C0038219","Status Dysraphicus"
"VANGL2","C0038219","Status Dysraphicus"
"CFL1","C0080178","Spina Bifida"
"CHKA","C0080178","Spina Bifida"
"FGFR2","C0080178","Spina Bifida"
"MTHFR","C0080178","Spina Bifida"
"PAX3","C0080178","Spina Bifida"
"PCMT1","C0080178","Spina Bifida"
"PCYT1A","C0080178","Spina Bifida"
"PDGFRA","C0080178","Spina Bifida"
"PON1","C0080178","Spina Bifida"
"CCL2","C0080178","Spina Bifida"
"CELSR1","C0080178","Spina Bifida"
"SCRIB","C0080178","Spina Bifida"
"TXN2","C0080178","Spina Bifida"
"DACT1","C0080178","Spina Bifida"
"PARD3","C0080178","Spina Bifida"
"VANGL2","C0080178","Spina Bifida"
"VANGL1","C0080178","Spina Bifida"
"CFL1","C0266508","Rachischisis"
"CHKA","C0266508","Rachischisis"
"FGFR2","C0266508","Rachischisis"
"MTHFR","C0266508","Rachischisis"
"PAX3","C0266508","Rachischisis"
"PCMT1","C0266508","Rachischisis"
"PCYT1A","C0266508","Rachischisis"
"PDGFRA","C0266508","Rachischisis"
"PON1","C0266508","Rachischisis"
"CCL2","C0266508","Rachischisis"
"TXN2","C0266508","Rachischisis"
"VANGL2","C0266508","Rachischisis"
"CFL2","C1853154","Nemaline Myopathy 7"
"CTSC","C0030360","Papillon-Lefevre Disease"
"CTSC","C0031106","Periodontitis, Juvenile"
"CTSC","C0034219","Alveolar pyorrhea"
"PON1","C0034219","Alveolar pyorrhea"
"CTSC","C0600298","Periodontosis"
"CTSC","C1855627","HAIM-MUNK SYNDROME"
"CTSC","C2713394","Haim-Monk Syndrome"
"CFTR","C0010674","Cystic Fibrosis"
"SCNN1A","C0010674","Cystic Fibrosis"
"SCNN1B","C0010674","Cystic Fibrosis"
"SCNN1G","C0010674","Cystic Fibrosis"
"STX1A","C0010674","Cystic Fibrosis"
"TGFB1","C0010674","Cystic Fibrosis"
"TNFRSF1A","C0010674","Cystic Fibrosis"
"CLCA4","C0010674","Cystic Fibrosis"
"DCTN4","C0010674","Cystic Fibrosis"
"CFTR","C0035455","Rhinitis"
"HNMT","C0035455","Rhinitis"
"HRH1","C0035455","Rhinitis"
"IL4","C0035455","Rhinitis"
"NPY","C0035455","Rhinitis"
"TBXA2R","C0035455","Rhinitis"
"VIP","C0035455","Rhinitis"
"CFTR","C0339985","Idiopathic bronchiectasis"
"SCNN1A","C0339985","Idiopathic bronchiectasis"
"SCNN1B","C0339985","Idiopathic bronchiectasis"
"SCNN1G","C0339985","Idiopathic bronchiectasis"
