"gene","ID","Name"
"NGF","C0030567","Parkinson Disease"
"NOS1","C0030567","Parkinson Disease"
"NR4A2","C0030567","Parkinson Disease"
"PRKN","C0030567","Parkinson Disease"
"ABCB1","C0030567","Parkinson Disease"
"RPL6","C0030567","Parkinson Disease"
"RPL23A","C0030567","Parkinson Disease"
"RPS8","C0030567","Parkinson Disease"
"ATXN2","C0030567","Parkinson Disease"
"SLC6A3","C0030567","Parkinson Disease"
"SLC18A2","C0030567","Parkinson Disease"
"SNCA","C0030567","Parkinson Disease"
"SOD1","C0030567","Parkinson Disease"
"SOD2","C0030567","Parkinson Disease"
"TAF1","C0030567","Parkinson Disease"
"TALDO1","C0030567","Parkinson Disease"
"TBP","C0030567","Parkinson Disease"
"TNF","C0030567","Parkinson Disease"
"UCHL1","C0030567","Parkinson Disease"
"PLA2G6","C0030567","Parkinson Disease"
"PRKRA","C0030567","Parkinson Disease"
"SYNJ1","C0030567","Parkinson Disease"
"SGCE","C0030567","Parkinson Disease"
"RPL14","C0030567","Parkinson Disease"
"MTA1","C0030567","Parkinson Disease"
"BAG5","C0030567","Parkinson Disease"
"SNCAIP","C0030567","Parkinson Disease"
"DNAJC6","C0030567","Parkinson Disease"
"ATP6AP2","C0030567","Parkinson Disease"
"TUBB4A","C0030567","Parkinson Disease"
"WDR45","C0030567","Parkinson Disease"
"PARK7","C0030567","Parkinson Disease"
"VPS13A","C0030567","Parkinson Disease"
"ATP13A2","C0030567","Parkinson Disease"
"SLC39A14","C0030567","Parkinson Disease"
"FBXO7","C0030567","Parkinson Disease"
"HTRA2","C0030567","Parkinson Disease"
"TMEM230","C0030567","Parkinson Disease"
"CHCHD2","C0030567","Parkinson Disease"
"DDIT4","C0030567","Parkinson Disease"
"THAP1","C0030567","Parkinson Disease"
"SLC30A10","C0030567","Parkinson Disease"
"VPS35","C0030567","Parkinson Disease"
"JPH3","C0030567","Parkinson Disease"
"ANO3","C0030567","Parkinson Disease"
"IPPK","C0030567","Parkinson Disease"
"PINK1","C0030567","Parkinson Disease"
"PANK2","C0030567","Parkinson Disease"
"OPA3","C0030567","Parkinson Disease"
"SPG11","C0030567","Parkinson Disease"
"C19orf12","C0030567","Parkinson Disease"
"RAB39B","C0030567","Parkinson Disease"
"LRRK2","C0030567","Parkinson Disease"
"C9orf72","C0030567","Parkinson Disease"
"SLC41A1","C0030567","Parkinson Disease"
"PARK16","C0030567","Parkinson Disease"
"ABCF1","C0032285","Pneumonia"
"PARP1","C0032285","Pneumonia"
"AGT","C0032285","Pneumonia"
"AHR","C0032285","Pneumonia"
"CASP1","C0032285","Pneumonia"
"CD40LG","C0032285","Pneumonia"
"CCR1","C0032285","Pneumonia"
"CCR6","C0032285","Pneumonia"
"CSF2","C0032285","Pneumonia"
"CXCR3","C0032285","Pneumonia"
"CXCL1","C0032285","Pneumonia"
"HMOX1","C0032285","Pneumonia"
"IFNG","C0032285","Pneumonia"
"IL1B","C0032285","Pneumonia"
"IL1R1","C0032285","Pneumonia"
"IL2RB","C0032285","Pneumonia"
"IL4","C0032285","Pneumonia"
"IL5RA","C0032285","Pneumonia"
"IL6","C0032285","Pneumonia"
"IL6ST","C0032285","Pneumonia"
"CXCR2","C0032285","Pneumonia"
"IL13","C0032285","Pneumonia"
"IL17A","C0032285","Pneumonia"
"IL18","C0032285","Pneumonia"
"ITGB2","C0032285","Pneumonia"
"CXCL9","C0032285","Pneumonia"
"MYD88","C0032285","Pneumonia"
"MYLK","C0032285","Pneumonia"
"PF4","C0032285","Pneumonia"
"POMC","C0032285","Pneumonia"
"CCL2","C0032285","Pneumonia"
"CCL4","C0032285","Pneumonia"
"CCL7","C0032285","Pneumonia"
"CCL8","C0032285","Pneumonia"
"CCL11","C0032285","Pneumonia"
"CCL17","C0032285","Pneumonia"
"CCL19","C0032285","Pneumonia"
"CCL20","C0032285","Pneumonia"
"CCL24","C0032285","Pneumonia"
"CXCL5","C0032285","Pneumonia"
"CX3CL1","C0032285","Pneumonia"
"SPP1","C0032285","Pneumonia"
"TGFB1","C0032285","Pneumonia"
"TLR4","C0032285","Pneumonia"
"TNF","C0032285","Pneumonia"
"TNFRSF1A","C0032285","Pneumonia"
"TNFRSF1B","C0032285","Pneumonia"
"IL1R2","C0032285","Pneumonia"
"CCR9","C0032285","Pneumonia"
"SIRT1","C0032285","Pneumonia"
"IL33","C0032285","Pneumonia"
"CCR2","C0032285","Pneumonia"
"ANXA11","C0036202","Sarcoidosis"
"HLA-DPB1","C0036202","Sarcoidosis"
"HLA-DRB1","C0036202","Sarcoidosis"
"IL18","C0036202","Sarcoidosis"
"SLC11A1","C0036202","Sarcoidosis"
"SOD2","C0036202","Sarcoidosis"
"TGFB1","C0036202","Sarcoidosis"
"BTNL2","C0036202","Sarcoidosis"
"ADCYAP1","C0036341","Schizophrenia"
"ADRA1A","C0036341","Schizophrenia"
"AKT1","C0036341","Schizophrenia"
"ANK3","C0036341","Schizophrenia"
"APOE","C0036341","Schizophrenia"
"ATP2A2","C0036341","Schizophrenia"
"BCL9","C0036341","Schizophrenia"
"BDNF","C0036341","Schizophrenia"
"CACNA1B","C0036341","Schizophrenia"
"CACNA1C","C0036341","Schizophrenia"
"DDR1","C0036341","Schizophrenia"
"CACNB2","C0036341","Schizophrenia"
"CCK","C0036341","Schizophrenia"
"CCKAR","C0036341","Schizophrenia"
"CDC25C","C0036341","Schizophrenia"
"CHI3L1","C0036341","Schizophrenia"
"CHRM1","C0036341","Schizophrenia"
"CHRNA3","C0036341","Schizophrenia"
"CHRNA4","C0036341","Schizophrenia"
"CHRNA5","C0036341","Schizophrenia"
"CHRNA7","C0036341","Schizophrenia"
"CNP","C0036341","Schizophrenia"
"CNR1","C0036341","Schizophrenia"
"CNTF","C0036341","Schizophrenia"
"COMT","C0036341","Schizophrenia"
"CRP","C0036341","Schizophrenia"
"CYP1A2","C0036341","Schizophrenia"
"CYP2D6","C0036341","Schizophrenia"
"DAO","C0036341","Schizophrenia"
"ACE","C0036341","Schizophrenia"
"DLG2","C0036341","Schizophrenia"
"DLG4","C0036341","Schizophrenia"
"DNMT1","C0036341","Schizophrenia"
"DPYD","C0036341","Schizophrenia"
"DRD1","C0036341","Schizophrenia"
"DRD2","C0036341","Schizophrenia"
"DRD3","C0036341","Schizophrenia"
"DRD4","C0036341","Schizophrenia"
"EGR3","C0036341","Schizophrenia"
"ERBB3","C0036341","Schizophrenia"
"ERBB4","C0036341","Schizophrenia"
"ESR1","C0036341","Schizophrenia"
"F2","C0036341","Schizophrenia"
"FGFR1","C0036341","Schizophrenia"
"FMR1","C0036341","Schizophrenia"
"FYN","C0036341","Schizophrenia"
"GABRB2","C0036341","Schizophrenia"
"GAD1","C0036341","Schizophrenia"
"GJA8","C0036341","Schizophrenia"
"GNAO1","C0036341","Schizophrenia"
"GPM6A","C0036341","Schizophrenia"
"GRIA1","C0036341","Schizophrenia"
"GRIN2A","C0036341","Schizophrenia"
"GRIN2B","C0036341","Schizophrenia"
"NR3C1","C0036341","Schizophrenia"
"GRM2","C0036341","Schizophrenia"
"GRM3","C0036341","Schizophrenia"
"GRM5","C0036341","Schizophrenia"
"GRM7","C0036341","Schizophrenia"
"GSK3B","C0036341","Schizophrenia"
"GSTM1","C0036341","Schizophrenia"
"GSTT1","C0036341","Schizophrenia"
"NRG1","C0036341","Schizophrenia"
"HLA-B","C0036341","Schizophrenia"
"HLA-C","C0036341","Schizophrenia"
"HLA-DQB1","C0036341","Schizophrenia"
"HLA-DRB1","C0036341","Schizophrenia"
"HTR1A","C0036341","Schizophrenia"
"HTR2A","C0036341","Schizophrenia"
"HTR2C","C0036341","Schizophrenia"
"HTR3A","C0036341","Schizophrenia"
"HTR6","C0036341","Schizophrenia"
"IL1B","C0036341","Schizophrenia"
"IL6","C0036341","Schizophrenia"
"IL10","C0036341","Schizophrenia"
"ITIH1","C0036341","Schizophrenia"
"ITIH3","C0036341","Schizophrenia"
"KCNN3","C0036341","Schizophrenia"
"MAG","C0036341","Schizophrenia"
"MAOA","C0036341","Schizophrenia"
"MAOB","C0036341","Schizophrenia"
"MDK","C0036341","Schizophrenia"
"MMP9","C0036341","Schizophrenia"
"MSRA","C0036341","Schizophrenia"
"MTHFR","C0036341","Schizophrenia"
"NCAM1","C0036341","Schizophrenia"
"NDUFV2","C0036341","Schizophrenia"
"NOS1","C0036341","Schizophrenia"
"NPY","C0036341","Schizophrenia"
"NOTCH4","C0036341","Schizophrenia"
"NRGN","C0036341","Schizophrenia"
"NTF3","C0036341","Schizophrenia"
"NTRK3","C0036341","Schizophrenia"
"NR4A2","C0036341","Schizophrenia"
"OPCML","C0036341","Schizophrenia"
"PDE4B","C0036341","Schizophrenia"
"PDE4D","C0036341","Schizophrenia"
"ABCB1","C0036341","Schizophrenia"
"PIP4K2A","C0036341","Schizophrenia"
"PLA2G1B","C0036341","Schizophrenia"
"PLA2G4A","C0036341","Schizophrenia"
"PPP3CC","C0036341","Schizophrenia"
"PRL","C0036341","Schizophrenia"
"PRODH","C0036341","Schizophrenia"
"RELN","C0036341","Schizophrenia"
"PVALB","C0036341","Schizophrenia"
"S100B","C0036341","Schizophrenia"
"SLC1A1","C0036341","Schizophrenia"
"SLC1A2","C0036341","Schizophrenia"
"SLC6A3","C0036341","Schizophrenia"
"SLC6A4","C0036341","Schizophrenia"
"SLC18A2","C0036341","Schizophrenia"
"SOD2","C0036341","Schizophrenia"
"SOX10","C0036341","Schizophrenia"
"SP4","C0036341","Schizophrenia"
"SST","C0036341","Schizophrenia"
"TBX1","C0036341","Schizophrenia"
"TCF4","C0036341","Schizophrenia"
"TNF","C0036341","Schizophrenia"
"TNXB","C0036341","Schizophrenia"
"TP53","C0036341","Schizophrenia"
"TPH1","C0036341","Schizophrenia"
"VRK2","C0036341","Schizophrenia"
"YWHAE","C0036341","Schizophrenia"
"FZD3","C0036341","Schizophrenia"
"SYN3","C0036341","Schizophrenia"
"MAD1L1","C0036341","Schizophrenia"
"SYNGAP1","C0036341","Schizophrenia"
"PLAA","C0036341","Schizophrenia"
"NRXN1","C0036341","Schizophrenia"
"FEZ1","C0036341","Schizophrenia"
"NOS1AP","C0036341","Schizophrenia"
"SETD1A","C0036341","Schizophrenia"
"MAGI2","C0036341","Schizophrenia"
"MED12","C0036341","Schizophrenia"
"OLIG2","C0036341","Schizophrenia"
"NRG3","C0036341","Schizophrenia"
"SDCCAG8","C0036341","Schizophrenia"
"CPLX2","C0036341","Schizophrenia"
"KLF12","C0036341","Schizophrenia"
"NLGN1","C0036341","Schizophrenia"
"MLC1","C0036341","Schizophrenia"
"PSD3","C0036341","Schizophrenia"
"BRD1","C0036341","Schizophrenia"
"TENM4","C0036341","Schizophrenia"
"CNTNAP2","C0036341","Schizophrenia"
"DISC2","C0036341","Schizophrenia"
"DISC1","C0036341","Schizophrenia"
"ZDHHC8","C0036341","Schizophrenia"
"ERVW-1","C0036341","Schizophrenia"
"BCL11A","C0036341","Schizophrenia"
"CNNM2","C0036341","Schizophrenia"
"AHI1","C0036341","Schizophrenia"
"PBRM1","C0036341","Schizophrenia"
"AMBRA1","C0036341","Schizophrenia"
"HHAT","C0036341","Schizophrenia"
"SLC17A7","C0036341","Schizophrenia"
"RTN4","C0036341","Schizophrenia"
"ADAMTSL3","C0036341","Schizophrenia"
"SRR","C0036341","Schizophrenia"
"NPAS3","C0036341","Schizophrenia"
"ZSCAN31","C0036341","Schizophrenia"
"CSMD1","C0036341","Schizophrenia"
"RTN4R","C0036341","Schizophrenia"
"NDEL1","C0036341","Schizophrenia"
"DTNBP1","C0036341","Schizophrenia"
"PPP1R1B","C0036341","Schizophrenia"
"PGBD1","C0036341","Schizophrenia"
"SHANK3","C0036341","Schizophrenia"
"CHRFAM7A","C0036341","Schizophrenia"
"TSPAN18","C0036341","Schizophrenia"
"CEACAM21","C0036341","Schizophrenia"
"ZNF804A","C0036341","Schizophrenia"
"FOXP2","C0036341","Schizophrenia"
"TPH2","C0036341","Schizophrenia"
"ABCA13","C0036341","Schizophrenia"
"EML5","C0036341","Schizophrenia"
"TSNARE1","C0036341","Schizophrenia"
"RTKN2","C0036341","Schizophrenia"
"NKAPL","C0036341","Schizophrenia"
"ANKK1","C0036341","Schizophrenia"
"DAOA","C0036341","Schizophrenia"
"DAOA-AS1","C0036341","Schizophrenia"
"ZKSCAN4","C0036341","Schizophrenia"
"MIR137HG","C0036341","Schizophrenia"
"MIR137","C0036341","Schizophrenia"
"ENTPD6","C0036631","Seminoma"
"FGFR3","C0036631","Seminoma"
"HRAS","C0036631","Seminoma"
"KIT","C0036631","Seminoma"
"STK10","C0036631","Seminoma"
"STK11","C0036631","Seminoma"
"CSF3","C0038362","Stomatitis"
"IFNA2","C0038362","Stomatitis"
"NBN","C0038362","Stomatitis"
"XRCC1","C0038362","Stomatitis"
"HP","C0041296","Tuberculosis"
"SLC11A1","C0041296","Tuberculosis"
"CORO1A","C0041296","Tuberculosis"
"TIRAP","C0041296","Tuberculosis"
"CCR3","C0086196","Eczema, Infantile"
"CCR5","C0086196","Eczema, Infantile"
"FLG","C0086196","Eczema, Infantile"
"GLB1","C0086196","Eczema, Infantile"
"CXCR3","C0086196","Eczema, Infantile"
"IFNG","C0086196","Eczema, Infantile"
"IL1B","C0086196","Eczema, Infantile"
"IL4","C0086196","Eczema, Infantile"
"IL5","C0086196","Eczema, Infantile"
"IL6","C0086196","Eczema, Infantile"
"IL10","C0086196","Eczema, Infantile"
"IL13","C0086196","Eczema, Infantile"
"CXCL10","C0086196","Eczema, Infantile"
"OVOL1","C0086196","Eczema, Infantile"
"PPARA","C0086196","Eczema, Infantile"
"MAPK8","C0086196","Eczema, Infantile"
"S100A8","C0086196","Eczema, Infantile"
"CCL5","C0086196","Eczema, Infantile"
"CCL11","C0086196","Eczema, Infantile"
"CCL17","C0086196","Eczema, Infantile"
"CCL22","C0086196","Eczema, Infantile"
"CCL24","C0086196","Eczema, Infantile"
"SELE","C0086196","Eczema, Infantile"
"SLC11A1","C0086196","Eczema, Infantile"
"STAT6","C0086196","Eczema, Infantile"
"VNN2","C0086196","Eczema, Infantile"
"VNN1","C0086196","Eczema, Infantile"
"ZNF365","C0086196","Eczema, Infantile"
"EMSY","C0086196","Eczema, Infantile"
"CARD11","C0086196","Eczema, Infantile"
"TSLP","C0086196","Eczema, Infantile"
"IL33","C0086196","Eczema, Infantile"
"CCDC80","C0086196","Eczema, Infantile"
"IFNL3","C0086196","Eczema, Infantile"
"ACTL9","C0086196","Eczema, Infantile"
"IL31","C0086196","Eczema, Infantile"
"ADCY1","C0149925","Small cell carcinoma of lung"
"AKT1","C0149925","Small cell carcinoma of lung"
"ASCL1","C0149925","Small cell carcinoma of lung"
"AVP","C0149925","Small cell carcinoma of lung"
"RUNX1T1","C0149925","Small cell carcinoma of lung"
"CKB","C0149925","Small cell carcinoma of lung"
"COL4A2","C0149925","Small cell carcinoma of lung"
"CREBBP","C0149925","Small cell carcinoma of lung"
"CSF3","C0149925","Small cell carcinoma of lung"
"DMPK","C0149925","Small cell carcinoma of lung"
"EGFR","C0149925","Small cell carcinoma of lung"
"ELAVL2","C0149925","Small cell carcinoma of lung"
"EP300","C0149925","Small cell carcinoma of lung"
"EPHA7","C0149925","Small cell carcinoma of lung"
"EPHB3","C0149925","Small cell carcinoma of lung"
"FER","C0149925","Small cell carcinoma of lung"
"FGFR1","C0149925","Small cell carcinoma of lung"
"GRIK3","C0149925","Small cell carcinoma of lung"
"GRM8","C0149925","Small cell carcinoma of lung"
"ID2","C0149925","Small cell carcinoma of lung"
"INSM1","C0149925","Small cell carcinoma of lung"
"KIT","C0149925","Small cell carcinoma of lung"
"KMT2A","C0149925","Small cell carcinoma of lung"
"MYCL","C0149925","Small cell carcinoma of lung"
"PTEN","C0149925","Small cell carcinoma of lung"
"RB1","C0149925","Small cell carcinoma of lung"
"SMARCA4","C0149925","Small cell carcinoma of lung"
"SOX2","C0149925","Small cell carcinoma of lung"
"TP53","C0149925","Small cell carcinoma of lung"
"TP73","C0149925","Small cell carcinoma of lung"
"TTN","C0149925","Small cell carcinoma of lung"
"KHSRP","C0149925","Small cell carcinoma of lung"
"SLIT2","C0149925","Small cell carcinoma of lung"
"CDYL","C0149925","Small cell carcinoma of lung"
"RIMS2","C0149925","Small cell carcinoma of lung"
"BCLAF1","C0149925","Small cell carcinoma of lung"
"NDRG1","C0149925","Small cell carcinoma of lung"
"RASSF8","C0149925","Small cell carcinoma of lung"
"DIP2C","C0149925","Small cell carcinoma of lung"
"SATB2","C0149925","Small cell carcinoma of lung"
"CNTNAP2","C0149925","Small cell carcinoma of lung"
"TAOK3","C0149925","Small cell carcinoma of lung"
"KIF21A","C0149925","Small cell carcinoma of lung"
"STK31","C0149925","Small cell carcinoma of lung"
"PAK6","C0149925","Small cell carcinoma of lung"
"PLSCR4","C0149925","Small cell carcinoma of lung"
"ZDBF2","C0149925","Small cell carcinoma of lung"
"POMK","C0149925","Small cell carcinoma of lung"
"MYO18B","C0149925","Small cell carcinoma of lung"
"TMEM132D","C0149925","Small cell carcinoma of lung"
"TAF1L","C0149925","Small cell carcinoma of lung"
"TTBK2","C0149925","Small cell carcinoma of lung"
"COL22A1","C0149925","Small cell carcinoma of lung"
"LYRM9","C0149925","Small cell carcinoma of lung"
"CCND1","C0151468","Thyroid Gland Follicular Adenoma"
"BRAF","C0151468","Thyroid Gland Follicular Adenoma"
"CSF2","C0151468","Thyroid Gland Follicular Adenoma"
"EPO","C0151468","Thyroid Gland Follicular Adenoma"
"EPOR","C0151468","Thyroid Gland Follicular Adenoma"
"HIF1A","C0151468","Thyroid Gland Follicular Adenoma"
"HPGD","C0151468","Thyroid Gland Follicular Adenoma"
"HRAS","C0151468","Thyroid Gland Follicular Adenoma"
"IFNA2","C0151468","Thyroid Gland Follicular Adenoma"
"IL1B","C0151468","Thyroid Gland Follicular Adenoma"
"IL6","C0151468","Thyroid Gland Follicular Adenoma"
"CXCL8","C0151468","Thyroid Gland Follicular Adenoma"
"CXCL10","C0151468","Thyroid Gland Follicular Adenoma"
"KRAS","C0151468","Thyroid Gland Follicular Adenoma"
"PDGFA","C0151468","Thyroid Gland Follicular Adenoma"
"ENPP2","C0151468","Thyroid Gland Follicular Adenoma"
"PPARG","C0151468","Thyroid Gland Follicular Adenoma"
"PTGS2","C0151468","Thyroid Gland Follicular Adenoma"
"RAP1GAP","C0151468","Thyroid Gland Follicular Adenoma"
"RET","C0151468","Thyroid Gland Follicular Adenoma"
"RXRA","C0151468","Thyroid Gland Follicular Adenoma"
"CCL2","C0151468","Thyroid Gland Follicular Adenoma"
"SLC5A5","C0151468","Thyroid Gland Follicular Adenoma"
"TERT","C0151468","Thyroid Gland Follicular Adenoma"
"TNF","C0151468","Thyroid Gland Follicular Adenoma"
"TP53","C0151468","Thyroid Gland Follicular Adenoma"
"TPM3","C0151468","Thyroid Gland Follicular Adenoma"
"TPR","C0151468","Thyroid Gland Follicular Adenoma"
"TSHR","C0151468","Thyroid Gland Follicular Adenoma"
"PRDM2","C0151468","Thyroid Gland Follicular Adenoma"
"NCOA4","C0151468","Thyroid Gland Follicular Adenoma"
"BRD4","C0151468","Thyroid Gland Follicular Adenoma"
"PTGES2","C0151468","Thyroid Gland Follicular Adenoma"
"TCF7L1","C0151468","Thyroid Gland Follicular Adenoma"
"DCC","C0152018","Esophageal carcinoma"
"EGFR","C0152018","Esophageal carcinoma"
"RNF6","C0152018","Esophageal carcinoma"
"TGFBR2","C0152018","Esophageal carcinoma"
"LZTS1","C0152018","Esophageal carcinoma"
"WWOX","C0152018","Esophageal carcinoma"
"CRP","C0156147","Crohn's disease of large bowel"
"DNMT3A","C0156147","Crohn's disease of large bowel"
"FN1","C0156147","Crohn's disease of large bowel"
"FPR2","C0156147","Crohn's disease of large bowel"
"FUT2","C0156147","Crohn's disease of large bowel"
"HLA-DRB1","C0156147","Crohn's disease of large bowel"
"IFNG","C0156147","Crohn's disease of large bowel"
"IGF1","C0156147","Crohn's disease of large bowel"
"IL2RA","C0156147","Crohn's disease of large bowel"
"IL6","C0156147","Crohn's disease of large bowel"
"IL10","C0156147","Crohn's disease of large bowel"
"IL12B","C0156147","Crohn's disease of large bowel"
"LEP","C0156147","Crohn's disease of large bowel"
"SMAD3","C0156147","Crohn's disease of large bowel"
"MST1","C0156147","Crohn's disease of large bowel"
"MTHFR","C0156147","Crohn's disease of large bowel"
"NCF4","C0156147","Crohn's disease of large bowel"
"PPARA","C0156147","Crohn's disease of large bowel"
"PPARG","C0156147","Crohn's disease of large bowel"
"PTPN2","C0156147","Crohn's disease of large bowel"
"CCL2","C0156147","Crohn's disease of large bowel"
"SLC11A1","C0156147","Crohn's disease of large bowel"
"TCF7","C0156147","Crohn's disease of large bowel"
"TLR4","C0156147","Crohn's disease of large bowel"
"TNF","C0156147","Crohn's disease of large bowel"
"TYK2","C0156147","Crohn's disease of large bowel"
"VTN","C0156147","Crohn's disease of large bowel"
"PHOX2B","C0156147","Crohn's disease of large bowel"
"ADIPOQ","C0156147","Crohn's disease of large bowel"
"NR1H4","C0156147","Crohn's disease of large bowel"
"TLR9","C0156147","Crohn's disease of large bowel"
"ATG16L1","C0156147","Crohn's disease of large bowel"
"BACH2","C0156147","Crohn's disease of large bowel"
"NOD2","C0156147","Crohn's disease of large bowel"
"ERAP2","C0156147","Crohn's disease of large bowel"
"NLRP3","C0156147","Crohn's disease of large bowel"
"TAGAP","C0156147","Crohn's disease of large bowel"
"IL23R","C0156147","Crohn's disease of large bowel"
"GPBAR1","C0156147","Crohn's disease of large bowel"
"NKX2-3","C0156147","Crohn's disease of large bowel"
"DENND1B","C0156147","Crohn's disease of large bowel"
"CCNY","C0156147","Crohn's disease of large bowel"
"FAM92B","C0156147","Crohn's disease of large bowel"
"IRGM","C0156147","Crohn's disease of large bowel"
"ACTB","C0205697","Carcinoma, Spindle-Cell"
"ACTG1","C0205697","Carcinoma, Spindle-Cell"
"ACTN4","C0205697","Carcinoma, Spindle-Cell"
"ADCY5","C0205697","Carcinoma, Spindle-Cell"
"ALCAM","C0205697","Carcinoma, Spindle-Cell"
"ANXA1","C0205697","Carcinoma, Spindle-Cell"
"ANXA4","C0205697","Carcinoma, Spindle-Cell"
"AQP1","C0205697","Carcinoma, Spindle-Cell"
"RHOA","C0205697","Carcinoma, Spindle-Cell"
"ATP7B","C0205697","Carcinoma, Spindle-Cell"
"CCND1","C0205697","Carcinoma, Spindle-Cell"
"BCL2","C0205697","Carcinoma, Spindle-Cell"
"BCL2L1","C0205697","Carcinoma, Spindle-Cell"
"BRCA1","C0205697","Carcinoma, Spindle-Cell"
"CAPZB","C0205697","Carcinoma, Spindle-Cell"
"KYAT1","C0205697","Carcinoma, Spindle-Cell"
"CCNH","C0205697","Carcinoma, Spindle-Cell"
"SCARB1","C0205697","Carcinoma, Spindle-Cell"
"CDC42","C0205697","Carcinoma, Spindle-Cell"
"CDH1","C0205697","Carcinoma, Spindle-Cell"
"CDK4","C0205697","Carcinoma, Spindle-Cell"
"CDS1","C0205697","Carcinoma, Spindle-Cell"
"CNN3","C0205697","Carcinoma, Spindle-Cell"
"COL5A1","C0205697","Carcinoma, Spindle-Cell"
"CSF2","C0205697","Carcinoma, Spindle-Cell"
"CSF3","C0205697","Carcinoma, Spindle-Cell"
"CSN2","C0205697","Carcinoma, Spindle-Cell"
"CSN3","C0205697","Carcinoma, Spindle-Cell"
"SLC25A10","C0205697","Carcinoma, Spindle-Cell"
"DBI","C0205697","Carcinoma, Spindle-Cell"
"DES","C0205697","Carcinoma, Spindle-Cell"
"DNMT1","C0205697","Carcinoma, Spindle-Cell"
"DNMT3B","C0205697","Carcinoma, Spindle-Cell"
"DUSP6","C0205697","Carcinoma, Spindle-Cell"
"TYMP","C0205697","Carcinoma, Spindle-Cell"
"S1PR1","C0205697","Carcinoma, Spindle-Cell"
"EEF1A1","C0205697","Carcinoma, Spindle-Cell"
"EGFR","C0205697","Carcinoma, Spindle-Cell"
"EIF5A","C0205697","Carcinoma, Spindle-Cell"
"ENO1","C0205697","Carcinoma, Spindle-Cell"
"EPHX1","C0205697","Carcinoma, Spindle-Cell"
"ESR1","C0205697","Carcinoma, Spindle-Cell"
"ESR2","C0205697","Carcinoma, Spindle-Cell"
"FABP4","C0205697","Carcinoma, Spindle-Cell"
"ACSL1","C0205697","Carcinoma, Spindle-Cell"
"EFEMP1","C0205697","Carcinoma, Spindle-Cell"
"FHIT","C0205697","Carcinoma, Spindle-Cell"
"FN1","C0205697","Carcinoma, Spindle-Cell"
"GATA3","C0205697","Carcinoma, Spindle-Cell"
"GATM","C0205697","Carcinoma, Spindle-Cell"
"GGT1","C0205697","Carcinoma, Spindle-Cell"
"GNAI2","C0205697","Carcinoma, Spindle-Cell"
"GSS","C0205697","Carcinoma, Spindle-Cell"
"GSTP1","C0205697","Carcinoma, Spindle-Cell"
"GSTT1","C0205697","Carcinoma, Spindle-Cell"
"H3F3B","C0205697","Carcinoma, Spindle-Cell"
"HBA1","C0205697","Carcinoma, Spindle-Cell"
"HIF1A","C0205697","Carcinoma, Spindle-Cell"
"HNRNPA1","C0205697","Carcinoma, Spindle-Cell"
"HRAS","C0205697","Carcinoma, Spindle-Cell"
"ID3","C0205697","Carcinoma, Spindle-Cell"
"ID4","C0205697","Carcinoma, Spindle-Cell"
"IL6ST","C0205697","Carcinoma, Spindle-Cell"
"INSIG1","C0205697","Carcinoma, Spindle-Cell"
"KRAS","C0205697","Carcinoma, Spindle-Cell"
"KRT5","C0205697","Carcinoma, Spindle-Cell"
"STMN1","C0205697","Carcinoma, Spindle-Cell"
"LGALS7","C0205697","Carcinoma, Spindle-Cell"
"LPL","C0205697","Carcinoma, Spindle-Cell"
"EPCAM","C0205697","Carcinoma, Spindle-Cell"
"MDH2","C0205697","Carcinoma, Spindle-Cell"
"MET","C0205697","Carcinoma, Spindle-Cell"
"KITLG","C0205697","Carcinoma, Spindle-Cell"
"MGP","C0205697","Carcinoma, Spindle-Cell"
"MIF","C0205697","Carcinoma, Spindle-Cell"
"COX1","C0205697","Carcinoma, Spindle-Cell"
"MYC","C0205697","Carcinoma, Spindle-Cell"
"NDN","C0205697","Carcinoma, Spindle-Cell"
"OXT","C0205697","Carcinoma, Spindle-Cell"
"PEBP1","C0205697","Carcinoma, Spindle-Cell"
"FURIN","C0205697","Carcinoma, Spindle-Cell"
"PDGFA","C0205697","Carcinoma, Spindle-Cell"
"PGAM1","C0205697","Carcinoma, Spindle-Cell"
"PGR","C0205697","Carcinoma, Spindle-Cell"
"ABCB1","C0205697","Carcinoma, Spindle-Cell"
"PHB","C0205697","Carcinoma, Spindle-Cell"
"PIK3R1","C0205697","Carcinoma, Spindle-Cell"
"PKM","C0205697","Carcinoma, Spindle-Cell"
"PLAUR","C0205697","Carcinoma, Spindle-Cell"
"PPARA","C0205697","Carcinoma, Spindle-Cell"
"PRLR","C0205697","Carcinoma, Spindle-Cell"
"PSMA4","C0205697","Carcinoma, Spindle-Cell"
"PSME1","C0205697","Carcinoma, Spindle-Cell"
"PTBP1","C0205697","Carcinoma, Spindle-Cell"
"PTEN","C0205697","Carcinoma, Spindle-Cell"
"PTGS1","C0205697","Carcinoma, Spindle-Cell"
"PTGS2","C0205697","Carcinoma, Spindle-Cell"
"PTN","C0205697","Carcinoma, Spindle-Cell"
"RAN","C0205697","Carcinoma, Spindle-Cell"
"RASA1","C0205697","Carcinoma, Spindle-Cell"
"RASGRF2","C0205697","Carcinoma, Spindle-Cell"
"RB1","C0205697","Carcinoma, Spindle-Cell"
"RBP1","C0205697","Carcinoma, Spindle-Cell"
"RBP4","C0205697","Carcinoma, Spindle-Cell"
"RCN1","C0205697","Carcinoma, Spindle-Cell"
